order_id,customer_id,product_id,order_date,quantity,unit_price,discount,revenue,profit,region
ORD-27043057,CUST-590785,PROD-891561,2023-09-09,10,68.39,0.2,547.12,225.52,West
ORD-33830514,CUST-602276,PROD-547578,2023-09-09,3,62.53,0.0,187.59,91.08,Central
ORD-47477979,CUST-516950,PROD-359818,2023-09-10,6,282.08,0.05,1607.86,604.03,West
ORD-49111703,CUST-967522,PROD-134752,2023-09-10,2,274.23,0.2,438.77,225.87,South
ORD-53909651,CUST-310956,PROD-359818,2023-09-10,9,282.08,0.0,2538.72,953.73,West
ORD-33386447,CUST-020554,PROD-169975,2023-09-10,1,1108.24,0.3,775.77,261.96,North
ORD-38013087,CUST-942629,PROD-582128,2023-09-11,1,1529.36,0.05,1452.89,442.06,Central
ORD-61300519,CUST-044476,PROD-447641,2023-09-11,1,45.06,0.15,38.3,16.41,North
ORD-79051849,CUST-050545,PROD-518471,2023-09-11,11,32.66,0.3,251.48,116.35,North
ORD-20962102,CUST-870123,PROD-520071,2023-09-11,11,57.54,0.1,569.65,255.82,West
ORD-08650829,CUST-075747,PROD-233045,2023-09-11,6,31.24,0.1,168.7,61.13,Central
ORD-71332302,CUST-912373,PROD-603674,2023-09-11,15,1554.14,0.15,19815.28,7597.73,Central
ORD-97334811,CUST-246308,PROD-483594,2023-09-11,4,251.32,0.1,904.75,440.32,South
ORD-76863764,CUST-887657,PROD-061402,2023-09-12,14,17.9,0.1,225.54,92.23,Central
ORD-29833095,CUST-260803,PROD-309739,2023-09-12,14,382.55,0.1,4820.13,1694.07,East
ORD-99221793,CUST-435671,PROD-490336,2023-09-12,7,130.71,0.0,914.97,436.24,North
ORD-62660962,CUST-489366,PROD-617072,2023-09-13,14,69.76,0.3,683.65,224.62,North
ORD-92118193,CUST-893419,PROD-395714,2023-09-13,2,1838.95,0.3,2574.53,1050.07,East
ORD-38437384,CUST-253396,PROD-951955,2023-09-13,14,190.36,0.2,2132.03,804.5,Central
ORD-29893685,CUST-589641,PROD-465143,2023-09-13,5,639.81,0.0,3199.05,1193.35,South
ORD-61318754,CUST-340227,PROD-277230,2023-09-13,7,23.83,0.1,150.13,66.47,West
ORD-08288912,CUST-129557,PROD-023384,2023-09-13,8,220.4,0.0,1763.2,943.76,North
ORD-19177509,CUST-716303,PROD-121700,2023-09-13,7,139.42,0.3,683.16,359.22,East
ORD-14480989,CUST-470920,PROD-345658,2023-09-13,2,130.77,0.2,209.23,111.6,North
ORD-34606416,CUST-079053,PROD-379384,2023-09-14,10,1881.81,0.1,16936.29,5430.51,West
ORD-57633814,CUST-262672,PROD-730442,2023-09-14,8,87.41,0.0,699.28,327.52,North
ORD-10483564,CUST-776049,PROD-713886,2023-09-14,6,324.61,0.0,1947.66,948.42,Central
ORD-31640396,CUST-243677,PROD-951955,2023-09-14,15,190.36,0.1,2569.86,969.71,West
ORD-86323464,CUST-312434,PROD-233045,2023-09-15,10,31.24,0.0,312.4,113.2,North
ORD-77382686,CUST-988073,PROD-847687,2023-09-15,1,189.42,0.05,179.95,77.03,West
ORD-10733092,CUST-391892,PROD-618068,2023-09-16,8,96.1,0.05,730.36,229.98,Central
ORD-01751383,CUST-967522,PROD-041098,2023-09-16,2,24.37,0.0,48.74,25.72,South
ORD-47197384,CUST-837670,PROD-309739,2023-09-16,13,382.55,0.3,3481.21,1223.5,East
ORD-32910543,CUST-340227,PROD-775674,2023-09-16,8,1991.53,0.2,12745.79,5117.57,West
ORD-93006023,CUST-967722,PROD-317220,2023-09-16,1,44.17,0.0,44.17,23.69,West
ORD-95705188,CUST-120859,PROD-900201,2023-09-17,12,63.57,0.3,533.99,261.74,South
ORD-12246270,CUST-427382,PROD-713886,2023-09-17,7,324.61,0.2,1817.82,885.19,South
ORD-80030265,CUST-395882,PROD-757188,2023-09-17,2,18.0,0.1,32.4,17.5,West
ORD-35024043,CUST-801753,PROD-775674,2023-09-17,1,1991.53,0.15,1692.8,679.68,West
ORD-60397431,CUST-714442,PROD-474882,2023-09-17,1,5.31,0.2,4.25,2.31,Central
ORD-19548723,CUST-245943,PROD-519919,2023-09-17,1,150.03,0.0,150.03,60.93,South
ORD-55589011,CUST-400432,PROD-255661,2023-09-17,7,39.73,0.0,278.11,101.22,North
ORD-43976072,CUST-768878,PROD-082682,2023-09-17,1,127.46,0.3,89.22,40.66,West
ORD-79899890,CUST-059686,PROD-191497,2023-09-17,12,1315.02,0.0,15780.24,7966.44,South
ORD-43681751,CUST-154970,PROD-740649,2023-09-17,5,776.62,0.05,3688.94,1419.06,North
ORD-16856506,CUST-800516,PROD-379384,2023-09-18,13,1881.81,0.15,20794.0,6667.46,North
ORD-36037692,CUST-934635,PROD-518471,2023-09-18,6,32.66,0.15,166.57,77.06,Central
ORD-48772471,CUST-102218,PROD-023384,2023-09-18,12,220.4,0.0,2644.8,1415.64,North
ORD-27783574,CUST-437398,PROD-617072,2023-09-18,15,69.76,0.2,837.12,275.04,South
ORD-03647723,CUST-391892,PROD-876597,2023-09-19,5,46.13,0.05,219.12,73.06,Central
ORD-38999288,CUST-835543,PROD-154902,2023-09-19,3,28.02,0.2,67.25,29.83,North
ORD-11895270,CUST-201123,PROD-808625,2023-09-19,5,9.35,0.2,37.4,15.92,West
ORD-46517777,CUST-891392,PROD-468537,2023-09-19,8,294.76,0.0,2358.08,1106.32,East
ORD-29973211,CUST-720922,PROD-082682,2023-09-19,4,127.46,0.15,433.36,197.51,North
ORD-72953174,CUST-689101,PROD-061402,2023-09-19,3,17.9,0.0,53.7,21.96,South
ORD-19603490,CUST-408727,PROD-106996,2023-09-20,7,1629.21,0.0,11404.47,4112.92,North
ORD-42139511,CUST-405644,PROD-063465,2023-09-20,13,590.77,0.0,7680.01,2735.46,North
ORD-34322230,CUST-368606,PROD-105630,2023-09-20,10,2484.65,0.05,23604.17,11954.04,South
ORD-74974145,CUST-409759,PROD-442115,2023-09-20,3,35.08,0.15,89.45,25.12,Central
ORD-59097080,CUST-144592,PROD-847687,2023-09-21,15,189.42,0.3,1988.91,851.34,East
ORD-72214527,CUST-653619,PROD-215787,2023-09-21,11,970.32,0.15,9072.49,4034.62,East
ORD-15777239,CUST-953844,PROD-309739,2023-09-21,9,382.55,0.0,3442.95,1210.05,Central
ORD-96403275,CUST-395882,PROD-215787,2023-09-21,12,970.32,0.15,9897.26,4401.4,West
ORD-70692850,CUST-408727,PROD-316582,2023-09-21,10,34.05,0.0,340.5,137.1,North
ORD-52915413,CUST-362524,PROD-191497,2023-09-21,12,1315.02,0.1,14202.22,7169.8,Central
ORD-22620206,CUST-878752,PROD-641656,2023-09-21,7,576.93,0.05,3836.58,1379.68,East
ORD-77083027,CUST-662938,PROD-520071,2023-09-21,4,57.54,0.0,230.16,103.36,North
ORD-74533189,CUST-616027,PROD-359818,2023-09-21,6,282.08,0.2,1353.98,508.66,South
ORD-37805661,CUST-508206,PROD-888052,2023-09-21,9,1618.0,0.2,11649.6,4340.95,East
ORD-27014901,CUST-918149,PROD-022735,2023-09-22,10,27.2,0.15,231.2,106.33,Central
ORD-27146187,CUST-720922,PROD-063465,2023-09-22,5,590.77,0.0,2953.85,1052.1,North
ORD-84692741,CUST-391892,PROD-341761,2023-09-22,13,2053.0,0.0,26689.0,8937.5,Central
ORD-05248169,CUST-435212,PROD-247160,2023-09-22,5,21.93,0.0,109.65,58.55,South
ORD-33114047,CUST-685643,PROD-848126,2023-09-22,12,23.23,0.2,223.01,85.15,North
ORD-77547031,CUST-988318,PROD-367544,2023-09-23,2,44.74,0.2,71.58,20.54,East
ORD-70222468,CUST-924166,PROD-516359,2023-09-23,4,144.97,0.1,521.89,158.08,East
ORD-52486821,CUST-093957,PROD-128223,2023-09-23,7,46.39,0.05,308.49,151.55,West
ORD-49421807,CUST-059686,PROD-121700,2023-09-24,1,139.42,0.05,132.45,69.64,South
ORD-71692144,CUST-470920,PROD-847687,2023-09-24,8,189.42,0.3,1060.75,454.05,North
ORD-69426316,CUST-386890,PROD-143537,2023-09-24,6,31.54,0.3,132.47,59.26,North
ORD-04720096,CUST-356447,PROD-966053,2023-09-24,13,27.49,0.0,357.37,129.22,West
ORD-75851056,CUST-558232,PROD-061402,2023-09-24,6,17.9,0.3,75.18,30.74,North
ORD-73899040,CUST-218689,PROD-746112,2023-09-24,15,2.95,0.1,39.83,16.61,West
ORD-00796701,CUST-580065,PROD-735536,2023-09-24,10,2043.85,0.0,20438.5,8611.4,South
ORD-14577870,CUST-711948,PROD-888052,2023-09-25,14,1618.0,0.0,22652.0,8440.74,West
ORD-34296281,CUST-868703,PROD-442115,2023-09-25,1,35.08,0.1,31.57,8.86,Central
ORD-02824068,CUST-401300,PROD-395714,2023-09-25,7,1838.95,0.3,9010.85,3675.24,East
ORD-56267705,CUST-340227,PROD-332427,2023-09-25,4,24.2,0.1,87.12,30.46,West
ORD-24537647,CUST-154970,PROD-618794,2023-09-25,13,114.28,0.15,1262.79,477.14,North
ORD-63354223,CUST-182787,PROD-520071,2023-09-26,6,57.54,0.0,345.24,155.04,West
ORD-70334362,CUST-045773,PROD-936678,2023-09-26,8,25.14,0.15,170.95,72.08,South
ORD-33096027,CUST-102989,PROD-883409,2023-09-27,7,18.06,0.3,88.49,38.37,Central
ORD-68271885,CUST-326905,PROD-730442,2023-09-27,11,87.41,0.05,913.43,427.82,West
ORD-79961087,CUST-050545,PROD-367544,2023-09-28,10,44.74,0.0,447.4,128.4,North
ORD-07045370,CUST-535270,PROD-359818,2023-09-28,14,282.08,0.0,3949.12,1483.58,Central
ORD-54356586,CUST-452474,PROD-338574,2023-09-28,13,140.36,0.0,1824.68,918.32,North
ORD-42677229,CUST-409759,PROD-746112,2023-09-29,1,2.95,0.1,2.66,1.11,Central
ORD-44274336,CUST-937191,PROD-474882,2023-09-30,2,5.31,0.3,7.43,4.05,East
ORD-51382661,CUST-598409,PROD-603674,2023-09-30,10,1554.14,0.1,13987.26,5363.1,Central
ORD-54485685,CUST-050545,PROD-900201,2023-09-30,13,63.57,0.3,578.49,283.56,North
ORD-95177172,CUST-370708,PROD-061402,2023-09-30,7,17.9,0.0,125.3,51.24,South
ORD-85847871,CUST-856591,PROD-395714,2023-10-01,13,1838.95,0.1,21515.72,8775.58,South
ORD-06725320,CUST-749566,PROD-992635,2023-10-01,4,74.31,0.05,282.38,108.49,East
ORD-55297175,CUST-339721,PROD-096853,2023-10-01,9,69.44,0.1,562.46,195.21,Central
ORD-48637692,CUST-391892,PROD-023384,2023-10-01,5,220.4,0.2,881.6,471.88,Central
ORD-46008339,CUST-632131,PROD-233045,2023-10-01,3,31.24,0.0,93.72,33.96,West
ORD-16284301,CUST-287356,PROD-096853,2023-10-01,14,69.44,0.3,680.51,236.18,East
ORD-31260609,CUST-557002,PROD-309739,2023-10-01,1,382.55,0.2,306.04,107.56,Central
ORD-94403778,CUST-919134,PROD-309739,2023-10-01,15,382.55,0.0,5738.25,2016.75,South
ORD-99749994,CUST-518557,PROD-395714,2023-10-01,5,1838.95,0.2,7355.8,3000.2,South
ORD-33774059,CUST-408727,PROD-309739,2023-10-02,2,382.55,0.15,650.34,228.57,North
ORD-33195866,CUST-395882,PROD-808625,2023-10-02,11,9.35,0.0,102.85,43.78,West
ORD-81300345,CUST-073109,PROD-520071,2023-10-02,14,57.54,0.05,765.28,343.67,West
ORD-76513337,CUST-836652,PROD-133629,2023-10-02,11,65.33,0.1,646.77,246.41,North
ORD-23957094,CUST-741840,PROD-338574,2023-10-02,2,140.36,0.0,280.72,141.28,West
ORD-51691301,CUST-328168,PROD-720755,2023-10-02,5,204.85,0.0,1024.25,413.0,Central
ORD-99120376,CUST-835543,PROD-121700,2023-10-03,13,139.42,0.0,1812.46,953.03,North
ORD-97730170,CUST-573900,PROD-718103,2023-10-03,1,116.62,0.2,93.3,32.53,South
ORD-07387864,CUST-977571,PROD-730442,2023-10-03,11,87.41,0.05,913.43,427.82,West
ORD-76995894,CUST-689101,PROD-177940,2023-10-03,2,78.72,0.0,157.44,47.32,South
ORD-78859094,CUST-814240,PROD-034487,2023-10-03,12,141.56,0.0,1698.72,563.52,West
ORD-09011351,CUST-880429,PROD-039662,2023-10-03,2,784.84,0.0,1569.68,730.94,North
ORD-01426107,CUST-435671,PROD-262490,2023-10-04,9,173.54,0.2,1249.49,680.76,North
ORD-07997382,CUST-316524,PROD-233045,2023-10-04,4,31.24,0.0,124.96,45.28,East
ORD-33850165,CUST-544157,PROD-266559,2023-10-04,6,74.66,0.0,447.96,235.14,North
ORD-93431220,CUST-678897,PROD-096984,2023-10-05,2,1417.15,0.15,2409.16,714.73,East
ORD-71609125,CUST-050529,PROD-177940,2023-10-05,13,78.72,0.2,818.69,246.06,North
ORD-76093508,CUST-477964,PROD-763172,2023-10-05,3,636.84,0.1,1719.47,906.53,West
ORD-25205344,CUST-520192,PROD-516359,2023-10-05,8,144.97,0.15,985.8,298.59,East
ORD-44402513,CUST-435388,PROD-474972,2023-10-05,2,1831.08,0.0,3662.16,1456.8,North
ORD-03233959,CUST-435224,PROD-883409,2023-10-06,10,18.06,0.2,144.48,62.64,Central
ORD-51585534,CUST-128744,PROD-133629,2023-10-07,2,65.33,0.2,104.53,39.82,South
ORD-54023497,CUST-598409,PROD-214337,2023-10-07,9,140.9,0.3,887.67,480.63,Central
ORD-61471331,CUST-329500,PROD-233045,2023-10-07,12,31.24,0.15,318.65,115.46,North
ORD-33867083,CUST-063353,PROD-341120,2023-10-07,5,18.11,0.15,76.97,35.06,East
ORD-75242279,CUST-687479,PROD-483594,2023-10-07,3,251.32,0.1,678.56,330.24,East
ORD-12739215,CUST-517396,PROD-215787,2023-10-08,3,970.32,0.0,2910.96,1294.53,South
ORD-74637428,CUST-310956,PROD-486426,2023-10-08,13,163.03,0.15,1801.48,698.36,West
ORD-30762644,CUST-182787,PROD-255661,2023-10-08,9,39.73,0.1,321.81,117.13,West
ORD-10410400,CUST-572022,PROD-437820,2023-10-08,9,240.94,0.0,2168.46,1066.23,West
ORD-51817493,CUST-372044,PROD-341761,2023-10-08,15,2053.0,0.3,21556.5,7218.75,South
ORD-05396180,CUST-550994,PROD-775674,2023-10-08,3,1991.53,0.3,4182.21,1679.2,North
ORD-36007389,CUST-215725,PROD-316582,2023-10-08,5,34.05,0.0,170.25,68.55,North
ORD-02814970,CUST-484837,PROD-720755,2023-10-08,5,204.85,0.3,716.97,289.1,East
ORD-06312527,CUST-778674,PROD-465143,2023-10-09,9,639.81,0.0,5758.29,2148.03,South
ORD-84238513,CUST-845149,PROD-847687,2023-10-09,5,189.42,0.3,662.97,283.78,North
ORD-69020542,CUST-021660,PROD-992635,2023-10-09,8,74.31,0.15,505.31,194.14,East
ORD-92352770,CUST-581746,PROD-483594,2023-10-09,3,251.32,0.15,640.87,311.89,South
ORD-44652019,CUST-434237,PROD-262490,2023-10-10,15,173.54,0.15,2212.63,1205.51,West
ORD-99129075,CUST-484060,PROD-936678,2023-10-10,7,25.14,0.1,158.38,66.78,South
ORD-74595242,CUST-339581,PROD-465143,2023-10-10,1,639.81,0.2,511.85,190.94,Central
ORD-03364434,CUST-728315,PROD-617072,2023-10-10,4,69.76,0.3,195.33,64.18,East
ORD-10854796,CUST-074316,PROD-956588,2023-10-10,3,2257.64,0.0,6772.92,1955.13,North
ORD-93149723,CUST-402376,PROD-348581,2023-10-10,12,37.05,0.0,444.6,146.16,Central
ORD-98857610,CUST-587319,PROD-841107,2023-10-11,2,2377.99,0.0,4755.98,2330.0,East
ORD-55532773,CUST-578047,PROD-465143,2023-10-11,3,639.81,0.05,1823.46,680.21,Central
ORD-99986363,CUST-340227,PROD-702168,2023-10-12,2,53.24,0.1,95.83,45.36,West
ORD-24430988,CUST-195496,PROD-143537,2023-10-13,1,31.54,0.0,31.54,14.11,East
ORD-06569323,CUST-625670,PROD-059120,2023-10-13,10,224.45,0.3,1571.15,562.17,Central
ORD-89609331,CUST-470920,PROD-891561,2023-10-13,8,68.39,0.0,547.12,225.52,North
ORD-26696240,CUST-720922,PROD-096853,2023-10-13,3,69.44,0.1,187.49,65.07,North
ORD-32776752,CUST-351653,PROD-518471,2023-10-13,10,32.66,0.05,310.27,143.54,Central
ORD-60239063,CUST-312434,PROD-809537,2023-10-13,2,42.26,0.0,84.52,32.1,North
ORD-56930004,CUST-926452,PROD-332427,2023-10-14,11,24.2,0.3,186.34,65.14,West
ORD-80486361,CUST-575686,PROD-966053,2023-10-15,4,27.49,0.05,104.46,37.77,Central
ORD-98358522,CUST-800516,PROD-610074,2023-10-15,3,43.36,0.2,104.06,39.19,North
ORD-55942214,CUST-369867,PROD-563538,2023-10-15,9,42.55,0.15,325.51,154.68,East
ORD-04664988,CUST-456442,PROD-765354,2023-10-16,11,49.82,0.1,493.22,228.29,West
ORD-81075682,CUST-921017,PROD-437820,2023-10-16,10,240.94,0.1,2168.46,1066.23,North
ORD-15568317,CUST-575986,PROD-563538,2023-10-16,3,42.55,0.1,114.88,54.59,West
ORD-23307023,CUST-582259,PROD-808625,2023-10-16,7,9.35,0.0,65.45,27.86,West
ORD-34417029,CUST-409375,PROD-582128,2023-10-16,13,1529.36,0.05,18887.6,5746.83,East
ORD-29349591,CUST-375530,PROD-712977,2023-10-17,14,22.15,0.0,310.1,138.88,North
ORD-52428156,CUST-263901,PROD-266559,2023-10-17,15,74.66,0.1,1007.91,529.06,West
ORD-35086985,CUST-879735,PROD-891561,2023-10-17,6,68.39,0.3,287.24,118.4,West
ORD-91815947,CUST-136760,PROD-469609,2023-10-17,13,124.04,0.1,1451.27,542.65,South
ORD-16187527,CUST-211709,PROD-442115,2023-10-17,6,35.08,0.2,168.38,47.28,West
ORD-17429639,CUST-602276,PROD-335843,2023-10-17,8,64.2,0.3,359.52,197.74,Central
ORD-71019285,CUST-702943,PROD-763172,2023-10-18,1,636.84,0.2,509.47,268.6,West
ORD-48568977,CUST-518557,PROD-516359,2023-10-18,13,144.97,0.1,1696.15,513.75,South
ORD-41385767,CUST-484837,PROD-518471,2023-10-18,11,32.66,0.1,323.33,149.59,East
ORD-00439372,CUST-409759,PROD-876597,2023-10-19,13,46.13,0.1,539.72,179.95,Central
ORD-40932766,CUST-642484,PROD-468537,2023-10-19,7,294.76,0.0,2063.32,968.03,West
ORD-24361221,CUST-926395,PROD-022735,2023-10-19,15,27.2,0.3,285.6,131.35,North
ORD-42874989,CUST-246116,PROD-214337,2023-10-19,1,140.9,0.3,98.63,53.4,West
ORD-47928163,CUST-014475,PROD-106996,2023-10-20,8,1629.21,0.2,10426.94,3760.38,North
ORD-62867607,CUST-786869,PROD-023384,2023-10-20,2,220.4,0.3,308.56,165.16,East
ORD-78883092,CUST-518557,PROD-483594,2023-10-20,14,251.32,0.1,3166.63,1541.11,South
ORD-06311760,CUST-400432,PROD-214337,2023-10-20,4,140.9,0.0,563.6,305.16,North
ORD-04194222,CUST-918149,PROD-746112,2023-10-21,10,2.95,0.15,25.07,10.46,Central
ORD-44972946,CUST-374837,PROD-757188,2023-10-21,3,18.0,0.1,48.6,26.24,West
ORD-38794340,CUST-810993,PROD-169975,2023-10-21,11,1108.24,0.0,12190.64,4116.53,Central
ORD-95874058,CUST-977571,PROD-309739,2023-10-21,6,382.55,0.05,2180.53,766.37,West
ORD-28121020,CUST-368606,PROD-563538,2023-10-21,13,42.55,0.1,497.83,236.57,South
ORD-45036860,CUST-110621,PROD-465143,2023-10-21,3,639.81,0.3,1343.6,501.21,East
ORD-99326345,CUST-507595,PROD-134752,2023-10-21,10,274.23,0.0,2742.3,1411.7,Central
ORD-05802594,CUST-144592,PROD-255661,2023-10-21,6,39.73,0.0,238.38,86.76,East
ORD-28195250,CUST-372044,PROD-512316,2023-10-22,2,45.56,0.1,82.01,32.74,South
ORD-46854943,CUST-846748,PROD-883409,2023-10-22,11,18.06,0.1,178.79,77.52,West
ORD-32348395,CUST-558653,PROD-061402,2023-10-23,13,17.9,0.0,232.7,95.16,South
ORD-04025068,CUST-053666,PROD-041098,2023-10-23,4,24.37,0.0,97.48,51.44,West
ORD-99856995,CUST-187732,PROD-348581,2023-10-23,3,37.05,0.0,111.15,36.54,South
ORD-80705483,CUST-842572,PROD-677815,2023-10-23,6,24.04,0.05,137.03,58.88,East
ORD-16735243,CUST-370708,PROD-735536,2023-10-23,4,2043.85,0.0,8175.4,3444.56,South
ORD-15195133,CUST-715490,PROD-718103,2023-10-23,15,116.62,0.2,1399.44,487.92,East
ORD-56738850,CUST-921017,PROD-622194,2023-10-24,5,55.65,0.1,250.43,79.11,North
ORD-00808737,CUST-768878,PROD-956588,2023-10-24,4,2257.64,0.15,7675.98,2215.81,West
ORD-31420223,CUST-235629,PROD-359818,2023-10-24,2,282.08,0.15,479.54,180.15,North
ORD-68410436,CUST-002657,PROD-519919,2023-10-24,10,150.03,0.2,1200.24,487.44,Central
ORD-27978653,CUST-437201,PROD-841107,2023-10-24,11,2377.99,0.1,23542.1,11533.5,East
ORD-38810588,CUST-538560,PROD-059120,2023-10-24,10,224.45,0.1,2020.05,722.79,East
ORD-63697612,CUST-452646,PROD-746112,2023-10-25,5,2.95,0.0,14.75,6.15,West
ORD-01209923,CUST-924166,PROD-702168,2023-10-25,6,53.24,0.1,287.5,136.08,East
ORD-19002967,CUST-873577,PROD-936678,2023-10-25,14,25.14,0.0,351.96,148.4,Central
ORD-23119237,CUST-277826,PROD-177940,2023-10-25,5,78.72,0.1,354.24,106.47,East
ORD-97695787,CUST-154970,PROD-582128,2023-10-25,12,1529.36,0.15,15599.47,4746.37,North
ORD-27471060,CUST-014475,PROD-039662,2023-10-25,14,784.84,0.3,7691.43,3581.61,North
ORD-95221841,CUST-211764,PROD-936678,2023-10-25,9,25.14,0.0,226.26,95.4,Central
ORD-23653614,CUST-388521,PROD-143537,2023-10-25,12,31.54,0.1,340.63,152.39,Central
ORD-19431769,CUST-452646,PROD-169975,2023-10-26,3,1108.24,0.0,3324.72,1122.69,West
ORD-65775126,CUST-520224,PROD-603674,2023-10-26,13,1554.14,0.15,17173.25,6584.7,West
ORD-01758932,CUST-144592,PROD-563538,2023-10-26,6,42.55,0.2,204.24,97.06,East
ORD-34026055,CUST-452474,PROD-465143,2023-10-26,4,639.81,0.0,2559.24,954.68,North
ORD-77114670,CUST-689101,PROD-023384,2023-10-27,6,220.4,0.0,1322.4,707.82,South
ORD-87378159,CUST-409759,PROD-048880,2023-10-27,2,145.08,0.2,232.13,119.92,Central
ORD-18890377,CUST-431985,PROD-763172,2023-10-27,8,636.84,0.3,3566.3,1880.2,West
ORD-06013754,CUST-484837,PROD-348581,2023-10-27,15,37.05,0.05,527.96,173.56,East
ORD-97539308,CUST-926395,PROD-740649,2023-10-27,9,776.62,0.2,5591.66,2151.0,North
ORD-53161833,CUST-798083,PROD-105630,2023-10-27,6,2484.65,0.0,14907.9,7549.92,East
ORD-86139469,CUST-893452,PROD-381308,2023-10-28,13,1193.85,0.1,13968.05,7508.36,South
ORD-60463859,CUST-056387,PROD-712977,2023-10-29,4,22.15,0.1,79.74,35.71,East
ORD-51536373,CUST-945568,PROD-848126,2023-10-29,9,23.23,0.15,177.71,67.86,East
ORD-17691717,CUST-468081,PROD-468537,2023-10-29,3,294.76,0.3,619.0,290.41,West
ORD-51546508,CUST-262672,PROD-474972,2023-10-29,11,1831.08,0.1,18127.69,7211.16,North
ORD-19862710,CUST-746789,PROD-712977,2023-10-29,9,22.15,0.0,199.35,89.28,East
ORD-43137670,CUST-589641,PROD-617072,2023-10-29,6,69.76,0.1,376.7,123.77,South
ORD-10558821,CUST-329500,PROD-683253,2023-10-30,4,30.08,0.1,108.29,46.33,North
ORD-77009969,CUST-873577,PROD-956588,2023-10-30,11,2257.64,0.15,21108.93,6093.49,Central
ORD-97818120,CUST-535027,PROD-169975,2023-10-30,3,1108.24,0.0,3324.72,1122.69,East
ORD-10507940,CUST-484837,PROD-348581,2023-10-30,3,37.05,0.15,94.48,31.06,East
ORD-44236559,CUST-073109,PROD-582128,2023-10-30,2,1529.36,0.2,2446.98,744.53,West
ORD-59979577,CUST-535270,PROD-617072,2023-10-30,6,69.76,0.15,355.78,116.89,Central
ORD-16613355,CUST-704990,PROD-317220,2023-10-30,9,44.17,0.1,357.78,191.89,South
ORD-54961964,CUST-838408,PROD-063465,2023-10-30,13,590.77,0.1,6912.01,2461.91,South
ORD-63958894,CUST-959867,PROD-848126,2023-10-30,15,23.23,0.0,348.45,133.05,Central
ORD-09157743,CUST-217330,PROD-096984,2023-10-30,15,1417.15,0.0,21257.25,6306.45,South
ORD-16556169,CUST-741530,PROD-215787,2023-10-30,15,970.32,0.3,10188.36,4530.86,South
ORD-44673859,CUST-707083,PROD-474972,2023-10-31,8,1831.08,0.0,14648.64,5827.2,Central
ORD-48548158,CUST-982848,PROD-154902,2023-10-31,15,28.02,0.05,399.28,177.13,East
ORD-80706508,CUST-653619,PROD-262490,2023-10-31,15,173.54,0.2,2082.48,1134.6,East
ORD-00762992,CUST-073109,PROD-951955,2023-10-31,3,190.36,0.0,571.08,215.49,West
ORD-20640624,CUST-535270,PROD-683253,2023-11-01,12,30.08,0.0,360.96,154.44,Central
ORD-68269363,CUST-961520,PROD-345658,2023-11-01,1,130.77,0.3,91.54,48.82,Central
ORD-60826327,CUST-321230,PROD-735536,2023-11-01,13,2043.85,0.0,26570.05,11194.82,West
ORD-97020032,CUST-468081,PROD-309739,2023-11-01,2,382.55,0.3,535.57,188.23,West
ORD-67027359,CUST-264427,PROD-469609,2023-11-01,8,124.04,0.3,694.62,259.73,North
ORD-09975182,CUST-263901,PROD-317220,2023-11-01,12,44.17,0.05,503.54,270.07,West
ORD-29200751,CUST-838408,PROD-395714,2023-11-01,9,1838.95,0.0,16550.55,6750.45,South
ORD-69372545,CUST-020197,PROD-059120,2023-11-02,13,224.45,0.1,2626.07,939.63,East
ORD-96874088,CUST-575986,PROD-622194,2023-11-02,8,55.65,0.2,356.16,112.51,West
ORD-62165879,CUST-685643,PROD-220345,2023-11-03,14,69.7,0.3,683.06,239.71,North
ORD-57445661,CUST-507595,PROD-547578,2023-11-03,12,62.53,0.0,750.36,364.32,Central
ORD-68682758,CUST-969635,PROD-618794,2023-11-03,15,114.28,0.1,1542.78,582.93,North
ORD-33812525,CUST-465100,PROD-809537,2023-11-03,5,42.26,0.2,169.04,64.2,South
ORD-60210564,CUST-393683,PROD-519919,2023-11-04,14,150.03,0.15,1785.36,725.07,East
ORD-67531447,CUST-139656,PROD-795618,2023-11-04,14,772.66,0.1,9735.52,4540.91,North
ORD-00984613,CUST-253396,PROD-262490,2023-11-04,14,173.54,0.0,2429.56,1323.7,Central
ORD-89233140,CUST-713297,PROD-335843,2023-11-04,3,64.2,0.0,192.6,105.93,South
ORD-14386232,CUST-771498,PROD-740649,2023-11-05,9,776.62,0.1,6290.62,2419.88,Central
